model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
biomistral,MQ_0635,0.6511,False,False,False,D
biomistral,MQ_0163,0.6513,False,True,False,B
biomistral,MQ_0345,0.6514,True,False,False,A
biomistral,MQ_0530,0.6514,False,False,True,B
biomistral,MQ_0710,0.6519,False,False,False,D
biomistral,MQ_0862,0.6524,False,False,False,D
biomistral,MQ_0777,0.6526,False,False,True,C
biomistral,MQ_0152,0.6533,False,False,False,B
biomistral,MQ_0361,0.6533,False,False,True,A
biomistral,MQ_0057,0.6534,False,False,True,B
biomistral,MQ_0338,0.6536,True,False,True,B
biomistral,MQ_0707,0.6538,False,False,False,B
biomistral,MQ_0632,0.6541,False,False,False,A
biomistral,MQ_0105,0.6552,False,False,False,B
biomistral,MQ_0493,0.656,False,False,False,C
biomistral,MQ_0657,0.6563,True,False,False,B
biomistral,MQ_0899,0.6565,True,False,False,A
biomistral,MQ_0482,0.6567,False,False,True,B
biomistral,MQ_0738,0.6568,False,False,False,B
biomistral,MQ_0712,0.6576,False,False,False,B
biomistral,MQ_0681,0.658,True,False,False,B
biomistral,MQ_0044,0.6585,False,False,True,D
biomistral,MQ_0630,0.6585,True,True,False,B
biomistral,MQ_0856,0.6594,False,False,False,A
biomistral,MQ_0614,0.6598,False,False,False,C
biomistral,MQ_0882,0.6598,False,False,False,A
biomistral,MQ_0929,0.6598,False,False,True,D
biomistral,MQ_0501,0.6599,True,True,False,C
biomistral,MQ_0401,0.6605,False,False,False,A
biomistral,MQ_0729,0.6607,False,False,False,C
biomistral,MQ_0116,0.6616,False,True,False,A
biomistral,MQ_0102,0.6617,True,False,False,A
biomistral,MQ_0823,0.6618,False,False,False,B
biomistral,MQ_0445,0.6622,False,False,False,B
biomistral,MQ_0247,0.6623,False,False,False,A
biomistral,MQ_0912,0.6626,True,False,False,C
biomistral,MQ_0272,0.6635,False,False,False,B
biomistral,MQ_0662,0.6635,False,False,False,C
biomistral,MQ_0072,0.6636,False,False,False,A
biomistral,MQ_0190,0.6637,True,True,True,C
biomistral,MQ_0213,0.6639,False,False,False,D
biomistral,MQ_0265,0.6641,True,False,True,A
biomistral,MQ_0450,0.6647,True,False,False,C
biomistral,MQ_0848,0.6651,True,False,True,A
biomistral,MQ_0725,0.6654,True,False,False,D
biomistral,MQ_0516,0.6656,True,True,False,C
biomistral,MQ_0039,0.6662,True,False,False,D
biomistral,MQ_0398,0.6667,False,False,False,A
biomistral,MQ_0375,0.667,True,True,False,A
biomistral,MQ_0827,0.6678,False,False,False,D
biomistral,MQ_0379,0.6685,False,False,False,D
biomistral,MQ_0976,0.6685,False,True,False,A
biomistral,MQ_0798,0.6689,False,False,False,C
biomistral,MQ_0354,0.669,True,False,False,A
biomistral,MQ_0497,0.6695,True,False,False,A
biomistral,MQ_0259,0.67,True,False,False,D
biomistral,MQ_0692,0.67,False,False,False,B
biomistral,MQ_0884,0.6701,False,False,False,C
biomistral,MQ_0210,0.6702,True,True,True,C
biomistral,MQ_0643,0.6708,True,True,True,A
biomistral,MQ_0771,0.6709,False,False,False,C
biomistral,MQ_0133,0.671,False,False,True,D
biomistral,MQ_0539,0.6723,True,False,False,C
biomistral,MQ_0376,0.6727,False,False,True,C
biomistral,MQ_0653,0.673,True,False,False,D
biomistral,MQ_0220,0.6732,False,False,False,C
biomistral,MQ_0054,0.6734,False,False,False,B
biomistral,MQ_0531,0.6737,False,False,False,B
biomistral,MQ_0514,0.6739,False,False,False,A
biomistral,MQ_0778,0.6739,True,False,False,A
biomistral,MQ_0119,0.674,False,False,False,B
biomistral,MQ_0981,0.674,False,False,True,B
biomistral,MQ_0218,0.6743,True,False,False,C
biomistral,MQ_0453,0.6745,False,True,False,A
biomistral,MQ_0667,0.6745,False,False,False,C
biomistral,MQ_0656,0.6754,False,False,False,C
biomistral,MQ_0407,0.6755,True,False,False,D
biomistral,MQ_0809,0.6757,False,False,False,B
biomistral,MQ_0548,0.6758,False,False,False,C
biomistral,MQ_0500,0.6772,False,False,False,D
biomistral,MQ_0201,0.6773,False,True,True,A
biomistral,MQ_0195,0.6775,True,False,False,C
biomistral,MQ_0772,0.678,False,False,False,C
biomistral,MQ_0383,0.6785,False,True,False,C
biomistral,MQ_0349,0.6786,True,False,False,A
biomistral,MQ_0784,0.6786,False,False,False,A
biomistral,MQ_0307,0.6789,False,False,True,D
biomistral,MQ_0918,0.6796,False,False,False,D
biomistral,MQ_0509,0.6798,False,False,False,D
biomistral,MQ_0199,0.6803,False,False,False,B
biomistral,MQ_0766,0.6805,True,True,False,C
biomistral,MQ_0068,0.6806,False,False,False,D
biomistral,MQ_0612,0.6812,False,False,False,D
biomistral,MQ_0481,0.6816,False,False,False,B
biomistral,MQ_0219,0.6817,False,False,False,D
biomistral,MQ_0237,0.682,False,False,False,C
biomistral,MQ_0618,0.6821,True,False,False,B
biomistral,MQ_0112,0.6822,False,False,True,C
biomistral,MQ_0825,0.6824,False,False,False,A
biomistral,MQ_0365,0.6826,True,False,False,B
biomistral,MQ_0468,0.6827,False,False,False,A
biomistral,MQ_0932,0.6833,False,False,False,A
biomistral,MQ_0817,0.6839,True,False,False,D
biomistral,MQ_0017,0.684,False,True,False,D
biomistral,MQ_0461,0.684,False,False,False,A
biomistral,MQ_0741,0.6842,True,False,False,C
biomistral,MQ_0705,0.6852,False,False,False,D
biomistral,MQ_0104,0.6858,False,False,False,C
biomistral,MQ_0317,0.6865,False,False,False,C
biomistral,MQ_0679,0.6873,False,False,False,D
biomistral,MQ_0931,0.6874,False,False,False,B
biomistral,MQ_0316,0.6877,False,False,True,A
biomistral,MQ_0599,0.6878,True,True,False,B
biomistral,MQ_0150,0.688,True,False,False,D
biomistral,MQ_0032,0.6882,False,False,False,B
biomistral,MQ_0953,0.6882,False,False,True,C
biomistral,MQ_0357,0.6883,True,False,False,D
biomistral,MQ_0545,0.6884,True,False,False,B
biomistral,MQ_0177,0.6891,False,False,False,C
biomistral,MQ_0786,0.6895,False,False,False,C
biomistral,MQ_0979,0.6897,True,False,False,D
biomistral,MQ_0650,0.6899,True,False,False,D
biomistral,MQ_0229,0.6901,False,False,False,D
biomistral,MQ_0429,0.6909,True,False,False,B
biomistral,MQ_0513,0.6911,False,True,True,D
biomistral,MQ_0960,0.6918,True,True,False,A
biomistral,MQ_0581,0.6926,False,True,False,D
biomistral,MQ_0841,0.6927,True,True,False,B
biomistral,MQ_0980,0.6928,False,False,False,B
biomistral,MQ_0087,0.6929,False,False,False,C
biomistral,MQ_0090,0.6935,True,False,True,D
biomistral,MQ_0077,0.6936,True,True,False,B
biomistral,MQ_0783,0.6943,False,False,False,D
biomistral,MQ_0968,0.6946,True,True,False,A
biomistral,MQ_0178,0.6949,False,False,False,C
biomistral,MQ_0824,0.6951,False,False,False,C
biomistral,MQ_0491,0.6959,False,False,False,D
biomistral,MQ_0964,0.6959,False,False,True,C
biomistral,MQ_0988,0.6965,False,False,False,D
biomistral,MQ_0502,0.6967,False,False,False,B
biomistral,MQ_0728,0.6974,True,False,True,C
biomistral,MQ_0351,0.6976,False,False,False,B
biomistral,MQ_0181,0.6981,True,False,True,A
biomistral,MQ_0078,0.6988,True,False,False,A
biomistral,MQ_0716,0.6993,False,False,True,C
biomistral,MQ_0143,0.6997,False,False,False,C
biomistral,MQ_0175,0.6997,True,True,False,A
biomistral,MQ_0486,0.7002,False,False,False,A
biomistral,MQ_0124,0.7003,False,False,False,C
biomistral,MQ_0870,0.7011,True,False,False,A
biomistral,MQ_0106,0.7016,True,False,True,B
biomistral,MQ_0578,0.7029,True,False,False,A
biomistral,MQ_0117,0.7031,False,True,True,C
biomistral,MQ_0221,0.7034,True,True,False,D
biomistral,MQ_0794,0.7036,False,False,False,D
biomistral,MQ_0496,0.7038,False,False,False,B
biomistral,MQ_0543,0.7054,False,True,False,C
biomistral,MQ_0269,0.7055,True,True,True,B
biomistral,MQ_0715,0.7057,False,False,False,D
biomistral,MQ_0557,0.7064,False,False,False,A
biomistral,MQ_0432,0.7067,False,False,True,A
biomistral,MQ_0253,0.707,False,False,False,C
biomistral,MQ_0408,0.7072,False,False,False,D
biomistral,MQ_0873,0.7075,False,False,False,D
biomistral,MQ_0348,0.7082,False,False,False,D
biomistral,MQ_0908,0.7087,True,False,False,A
biomistral,MQ_0893,0.7099,False,False,False,C
biomistral,MQ_0996,0.7101,False,True,True,B
biomistral,MQ_0315,0.7104,False,False,False,A
biomistral,MQ_0098,0.7105,False,False,False,A
biomistral,MQ_0261,0.7105,True,False,False,C
biomistral,MQ_0416,0.7107,False,True,False,C
biomistral,MQ_0310,0.7108,False,False,False,B
biomistral,MQ_0849,0.7108,True,True,False,B
biomistral,MQ_0967,0.7115,False,False,False,D
biomistral,MQ_0669,0.7116,False,False,False,A
biomistral,MQ_0590,0.7119,False,True,False,B
biomistral,MQ_0007,0.7124,False,False,False,B
biomistral,MQ_0975,0.7132,True,True,False,A
biomistral,MQ_0459,0.7133,False,False,True,A
biomistral,MQ_0364,0.714,False,False,False,A
biomistral,MQ_0216,0.7141,True,False,False,D
biomistral,MQ_0434,0.7146,False,False,False,A
biomistral,MQ_0085,0.7148,True,False,True,D
biomistral,MQ_0965,0.7148,False,False,False,C
biomistral,MQ_0532,0.7153,False,False,False,A
biomistral,MQ_0042,0.7155,True,False,False,B
biomistral,MQ_0813,0.7164,False,False,False,B
biomistral,MQ_0676,0.7166,True,True,False,A
biomistral,MQ_0066,0.7167,False,False,False,C
biomistral,MQ_0055,0.7172,True,False,False,A
biomistral,MQ_0283,0.7172,False,True,False,C
biomistral,MQ_0207,0.7174,False,True,False,B
biomistral,MQ_0223,0.7177,True,False,False,D
biomistral,MQ_0290,0.7179,False,False,False,D
biomistral,MQ_0838,0.7181,False,True,False,D
biomistral,MQ_0404,0.7185,True,False,False,B
biomistral,MQ_0427,0.7189,True,False,True,A
biomistral,MQ_0312,0.7194,False,False,True,B
biomistral,MQ_0594,0.7195,False,False,False,C
biomistral,MQ_0625,0.7196,False,False,False,A
biomistral,MQ_0759,0.7196,False,False,False,A
biomistral,MQ_0818,0.7197,True,False,False,C
biomistral,MQ_0479,0.7201,True,False,False,B
biomistral,MQ_0225,0.7202,False,False,False,D
biomistral,MQ_0611,0.7208,True,True,False,B
biomistral,MQ_0371,0.7217,False,False,False,B
biomistral,MQ_0552,0.722,False,False,False,A
biomistral,MQ_0285,0.7222,True,True,False,C
biomistral,MQ_0086,0.7231,False,False,False,B
biomistral,MQ_0726,0.7235,False,True,False,A
biomistral,MQ_0765,0.7235,False,True,True,B
biomistral,MQ_0288,0.724,False,False,False,A
biomistral,MQ_0197,0.7248,False,False,True,D
biomistral,MQ_0796,0.7249,False,False,False,B
biomistral,MQ_0751,0.725,True,True,True,B
biomistral,MQ_0334,0.7253,True,True,False,B
biomistral,MQ_0294,0.7261,True,False,False,A
biomistral,MQ_0075,0.7266,False,False,False,D
biomistral,MQ_0600,0.7275,True,True,False,C
biomistral,MQ_0037,0.7277,True,True,True,C
biomistral,MQ_0698,0.7278,False,False,False,D
biomistral,MQ_0779,0.7281,True,False,True,C
biomistral,MQ_0535,0.7311,False,False,False,D
biomistral,MQ_0179,0.7316,False,True,False,C
biomistral,MQ_0111,0.7324,True,False,False,B
biomistral,MQ_0904,0.7325,False,True,True,C
biomistral,MQ_0645,0.7328,False,False,False,A
biomistral,MQ_0622,0.7333,True,True,False,B
biomistral,MQ_0691,0.7341,True,True,True,C
biomistral,MQ_0636,0.7342,False,False,False,C
biomistral,MQ_0732,0.7345,False,False,False,A
biomistral,MQ_0395,0.7349,False,False,False,B
biomistral,MQ_0065,0.7355,False,False,False,B
biomistral,MQ_0344,0.7362,True,False,True,B
biomistral,MQ_0127,0.7367,False,False,False,B
biomistral,MQ_0518,0.7369,True,True,True,B
biomistral,MQ_0713,0.7372,True,False,False,A
biomistral,MQ_0189,0.7385,False,False,False,D
biomistral,MQ_0279,0.7391,False,False,True,A
biomistral,MQ_0880,0.7394,True,False,True,B
biomistral,MQ_0750,0.7396,False,False,False,D
biomistral,MQ_0414,0.7403,False,False,False,C
biomistral,MQ_0268,0.7415,False,True,True,A
biomistral,MQ_0498,0.7417,False,False,False,A
biomistral,MQ_0463,0.7422,True,True,False,B
biomistral,MQ_0559,0.743,False,False,False,A
biomistral,MQ_0050,0.7438,True,False,False,C
biomistral,MQ_0633,0.7439,False,False,False,D
biomistral,MQ_0812,0.7448,True,False,False,B
biomistral,MQ_0266,0.7451,False,False,False,D
biomistral,MQ_0634,0.7473,False,False,False,C
biomistral,MQ_0930,0.7483,False,False,False,D
biomistral,MQ_0173,0.7488,False,False,False,B
biomistral,MQ_0473,0.7491,False,True,False,D
biomistral,MQ_0828,0.7491,True,False,False,C
biomistral,MQ_0749,0.7492,False,False,False,C
biomistral,MQ_0866,0.7492,True,True,True,B
biomistral,MQ_0682,0.7499,True,False,False,D
biomistral,MQ_0926,0.7499,True,False,False,A
biomistral,MQ_0462,0.7504,False,False,False,B
biomistral,MQ_0384,0.7515,False,False,False,C
biomistral,MQ_0822,0.7522,True,False,True,C
biomistral,MQ_0096,0.7524,True,True,False,A
biomistral,MQ_0706,0.7529,True,False,True,A
biomistral,MQ_0903,0.753,True,False,False,D
biomistral,MQ_0352,0.7533,False,False,False,D
biomistral,MQ_0621,0.7549,True,False,False,D
biomistral,MQ_0097,0.7551,False,True,False,C
biomistral,MQ_0129,0.7557,False,False,False,D
biomistral,MQ_0736,0.7557,False,False,False,C
biomistral,MQ_0507,0.7578,True,True,False,C
biomistral,MQ_0804,0.7589,False,False,False,C
biomistral,MQ_0763,0.7592,True,True,False,C
biomistral,MQ_0865,0.7593,False,False,True,A
biomistral,MQ_0850,0.7602,False,True,False,A
biomistral,MQ_0576,0.7607,False,False,False,D
biomistral,MQ_0306,0.761,False,True,True,D
biomistral,MQ_0410,0.761,False,True,True,B
biomistral,MQ_0993,0.7611,False,False,False,A
biomistral,MQ_0555,0.7644,True,False,False,D
biomistral,MQ_0494,0.768,True,False,True,B
biomistral,MQ_0627,0.7683,False,False,False,A
biomistral,MQ_0071,0.7688,False,False,False,B
biomistral,MQ_0409,0.7689,False,False,False,A
biomistral,MQ_0134,0.769,True,False,False,D
biomistral,MQ_0835,0.7695,True,True,False,A
biomistral,MQ_0553,0.7702,True,False,False,C
biomistral,MQ_0677,0.7729,True,False,True,B
biomistral,MQ_0986,0.7737,False,False,False,A
biomistral,MQ_0958,0.7759,True,False,True,C
biomistral,MQ_0296,0.7765,False,True,False,A
biomistral,MQ_0937,0.7777,False,False,False,B
biomistral,MQ_0031,0.778,True,True,True,A
biomistral,MQ_0785,0.7781,False,False,False,A
biomistral,MQ_0851,0.7787,True,False,True,A
biomistral,MQ_0488,0.779,True,False,False,D
biomistral,MQ_0438,0.7791,False,False,False,A
biomistral,MQ_0943,0.781,False,False,False,B
biomistral,MQ_0038,0.7815,True,True,True,B
biomistral,MQ_0722,0.7816,True,True,True,C
biomistral,MQ_0660,0.7824,False,False,False,D
biomistral,MQ_0519,0.783,True,False,False,D
biomistral,MQ_0547,0.7836,False,False,False,B
biomistral,MQ_0099,0.7837,True,True,True,A
biomistral,MQ_0373,0.7839,True,True,True,B
biomistral,MQ_0464,0.7844,False,False,True,D
biomistral,MQ_0381,0.7845,False,False,True,C
biomistral,MQ_0109,0.7851,True,False,False,B
biomistral,MQ_0524,0.7854,False,False,False,A
biomistral,MQ_0666,0.7858,False,False,False,C
biomistral,MQ_0992,0.7865,False,False,False,B
biomistral,MQ_0808,0.7867,False,False,False,B
biomistral,MQ_0623,0.7872,False,False,False,D
biomistral,MQ_0740,0.788,True,True,True,A
biomistral,MQ_0845,0.7881,False,False,False,C
biomistral,MQ_0169,0.7886,False,True,True,D
biomistral,MQ_0187,0.789,False,True,False,A
biomistral,MQ_0797,0.7899,False,False,False,D
biomistral,MQ_0950,0.79,False,False,False,B
biomistral,MQ_0185,0.7906,True,False,False,D
biomistral,MQ_0702,0.7925,False,False,True,B
biomistral,MQ_0603,0.7928,False,False,False,D
biomistral,MQ_0568,0.794,True,False,False,D
biomistral,MQ_0754,0.7941,True,True,False,A
biomistral,MQ_0245,0.7947,True,False,False,D
biomistral,MQ_0260,0.7947,False,False,False,A
biomistral,MQ_0787,0.7949,True,False,False,D
biomistral,MQ_0616,0.7955,False,False,True,C
biomistral,MQ_0727,0.7956,True,False,True,B
biomistral,MQ_0523,0.7959,True,False,False,D
biomistral,MQ_0311,0.7961,True,True,True,B
biomistral,MQ_0689,0.7974,False,False,False,C
biomistral,MQ_0157,0.7977,False,False,False,D
biomistral,MQ_0969,0.7977,False,False,False,B
biomistral,MQ_0972,0.7979,True,False,False,C
biomistral,MQ_0172,0.7994,True,False,False,A
gemma3_12b,MQ_0378,0.4789,True,True,False,A
gemma3_12b,MQ_0060,0.5056,False,False,True,C
gemma3_12b,MQ_0138,0.5161,False,False,False,C
gemma3_12b,MQ_0391,0.5204,True,False,False,C
gemma3_12b,MQ_0752,0.5419,True,False,False,D
gemma3_12b,MQ_0717,0.5509,True,False,False,B
gemma3_12b,MQ_0140,0.5513,False,False,True,A
gemma3_12b,MQ_0149,0.556,False,True,True,C
gemma3_12b,MQ_0652,0.558,False,False,False,D
gemma3_12b,MQ_0155,0.5608,False,False,False,D
gemma3_12b,MQ_0424,0.5648,False,False,False,B
gemma3_12b,MQ_0289,0.5666,True,True,True,C
gemma3_12b,MQ_0570,0.5677,False,True,True,D
gemma3_12b,MQ_0693,0.5677,False,True,True,B
gemma3_12b,MQ_0063,0.5682,False,False,False,B
gemma3_12b,MQ_0600,0.5745,True,False,False,C
gemma3_12b,MQ_0201,0.5759,True,True,False,A
gemma3_12b,MQ_0408,0.5788,False,False,True,D
gemma3_12b,MQ_0035,0.5792,False,False,False,A
gemma3_12b,MQ_0142,0.5886,False,False,False,C
gemma3_12b,MQ_0682,0.5906,False,False,False,D
gemma3_12b,MQ_0847,0.5908,False,False,False,B
gemma3_12b,MQ_0887,0.5908,True,False,True,C
gemma3_12b,MQ_0320,0.5935,True,True,False,C
gemma3_12b,MQ_0395,0.5975,True,True,False,B
gemma3_12b,MQ_0116,0.6001,False,True,False,A
gemma3_12b,MQ_0622,0.6009,True,False,False,B
gemma3_12b,MQ_0440,0.6026,True,False,True,B
gemma3_12b,MQ_0845,0.6041,False,False,False,C
gemma3_12b,MQ_0305,0.6051,True,False,False,C
gemma3_12b,MQ_0679,0.6052,True,False,False,D
gemma3_12b,MQ_0148,0.6085,True,False,True,C
gemma3_12b,MQ_0769,0.6109,False,True,False,D
gemma3_12b,MQ_0879,0.6114,False,True,False,A
gemma3_12b,MQ_0619,0.6153,True,True,True,D
gemma3_12b,MQ_0711,0.62,True,False,True,C
gemma3_12b,MQ_0359,0.6204,True,True,True,D
gemma3_12b,MQ_0743,0.6214,True,True,False,C
gemma3_12b,MQ_0871,0.6222,True,False,False,B
gemma3_12b,MQ_0701,0.6224,True,True,False,C
gemma3_12b,MQ_0750,0.6228,False,False,False,D
gemma3_12b,MQ_0664,0.6256,False,False,False,C
gemma3_12b,MQ_0185,0.6266,False,True,True,D
gemma3_12b,MQ_0329,0.627,False,False,False,C
gemma3_12b,MQ_0075,0.6287,True,False,False,D
gemma3_12b,MQ_0043,0.6294,True,True,True,D
gemma3_12b,MQ_0884,0.6294,False,True,True,C
gemma3_12b,MQ_0794,0.6298,True,False,True,D
gemma3_12b,MQ_0362,0.6324,False,False,False,B
gemma3_12b,MQ_0537,0.6332,True,False,True,B
gemma3_12b,MQ_0062,0.6343,True,True,False,A
gemma3_12b,MQ_0136,0.6347,False,True,False,A
gemma3_12b,MQ_0008,0.6349,False,False,True,B
gemma3_12b,MQ_0999,0.6349,False,True,False,A
gemma3_12b,MQ_0575,0.6357,True,True,True,A
gemma3_12b,MQ_0255,0.6359,False,False,False,A
gemma3_12b,MQ_0442,0.6368,False,False,False,B
gemma3_12b,MQ_0387,0.6372,False,True,False,B
gemma3_12b,MQ_0544,0.6397,False,False,True,A
gemma3_12b,MQ_0010,0.64,True,True,False,B
gemma3_12b,MQ_0860,0.6402,False,True,True,C
gemma3_12b,MQ_0721,0.6403,True,False,False,D
gemma3_12b,MQ_0620,0.6405,False,True,False,A
gemma3_12b,MQ_0608,0.6407,False,False,False,B
gemma3_12b,MQ_0983,0.6422,False,False,True,D
gemma3_12b,MQ_0979,0.644,False,False,False,D
gemma3_12b,MQ_0947,0.6442,False,False,False,B
gemma3_12b,MQ_0108,0.6448,False,False,True,D
gemma3_12b,MQ_0123,0.6451,False,True,False,C
gemma3_12b,MQ_0274,0.6462,True,False,True,C
gemma3_12b,MQ_0523,0.647,False,False,True,D
gemma3_12b,MQ_0038,0.6475,False,False,False,B
gemma3_12b,MQ_0269,0.6476,False,False,False,B
gemma3_12b,MQ_0781,0.6479,False,True,False,B
gemma3_12b,MQ_0261,0.648,False,True,False,C
gemma3_12b,MQ_0176,0.6496,True,False,False,A
gemma3_12b,MQ_0513,0.6497,False,True,False,D
gemma3_12b,MQ_0535,0.6507,False,False,True,D
gemma3_12b,MQ_0802,0.6508,True,False,False,D
gemma3_12b,MQ_0514,0.6509,True,True,True,A
gemma3_12b,MQ_0715,0.6514,True,False,False,D
gemma3_12b,MQ_0723,0.6515,False,False,False,B
gemma3_12b,MQ_0946,0.6525,True,True,True,D
gemma3_12b,MQ_0232,0.6527,False,False,False,D
gemma3_12b,MQ_0237,0.6531,False,False,False,C
gemma3_12b,MQ_0404,0.6543,False,False,False,B
gemma3_12b,MQ_0483,0.6545,False,True,False,A
gemma3_12b,MQ_0221,0.6546,True,False,False,D
gemma3_12b,MQ_0028,0.6554,False,False,False,D
gemma3_12b,MQ_0710,0.6556,True,False,False,D
gemma3_12b,MQ_0082,0.6557,True,False,True,A
gemma3_12b,MQ_0252,0.6558,False,True,True,D
gemma3_12b,MQ_0564,0.6565,False,True,False,C
gemma3_12b,MQ_0473,0.6569,True,False,False,D
gemma3_12b,MQ_0607,0.6586,False,False,True,C
gemma3_12b,MQ_0379,0.6591,False,True,False,D
gemma3_12b,MQ_0855,0.6594,False,False,False,B
gemma3_12b,MQ_0521,0.6607,False,True,False,A
