model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
qwen25,MQ_0085,0.7883,True,False,True,D
qwen25,MQ_0092,0.7883,False,False,False,A
qwen25,MQ_0155,0.7883,True,False,False,D
qwen25,MQ_0213,0.7883,True,False,True,D
qwen25,MQ_0217,0.7883,True,True,False,B
qwen25,MQ_0223,0.7883,True,False,False,D
qwen25,MQ_0227,0.7883,False,True,True,B
qwen25,MQ_0228,0.7883,False,False,False,A
qwen25,MQ_0264,0.7883,True,True,False,D
qwen25,MQ_0297,0.7883,True,True,False,D
qwen25,MQ_0343,0.7883,True,True,False,B
qwen25,MQ_0360,0.7883,True,True,False,B
qwen25,MQ_0417,0.7883,False,False,False,C
qwen25,MQ_0419,0.7883,False,True,True,B
qwen25,MQ_0430,0.7883,True,False,True,D
qwen25,MQ_0440,0.7883,True,True,False,B
qwen25,MQ_0447,0.7883,True,False,True,B
qwen25,MQ_0513,0.7883,False,True,False,D
qwen25,MQ_0529,0.7883,False,True,False,B
qwen25,MQ_0531,0.7883,False,True,False,B
qwen25,MQ_0534,0.7883,False,True,True,D
qwen25,MQ_0546,0.7883,False,True,False,D
qwen25,MQ_0562,0.7883,False,False,True,D
qwen25,MQ_0573,0.7883,False,False,False,C
qwen25,MQ_0581,0.7883,True,True,False,D
qwen25,MQ_0593,0.7883,False,True,True,B
qwen25,MQ_0609,0.7883,True,False,False,B
qwen25,MQ_0617,0.7883,True,False,False,D
qwen25,MQ_0629,0.7883,True,True,False,D
qwen25,MQ_0631,0.7883,True,False,True,D
qwen25,MQ_0678,0.7883,False,False,False,A
qwen25,MQ_0679,0.7883,True,False,False,D
qwen25,MQ_0683,0.7883,False,False,False,C
qwen25,MQ_0712,0.7883,True,False,True,B
qwen25,MQ_0714,0.7883,False,False,False,A
qwen25,MQ_0724,0.7883,True,False,True,D
qwen25,MQ_0735,0.7883,False,True,False,D
qwen25,MQ_0739,0.7883,True,True,False,B
qwen25,MQ_0788,0.7883,False,False,False,C
qwen25,MQ_0817,0.7883,True,False,True,D
qwen25,MQ_0820,0.7883,True,True,False,B
qwen25,MQ_0836,0.7883,False,False,False,C
qwen25,MQ_0840,0.7883,False,False,False,C
qwen25,MQ_0889,0.7883,False,False,True,D
qwen25,MQ_0890,0.7883,False,True,True,D
qwen25,MQ_0903,0.7883,True,False,True,D
qwen25,MQ_0909,0.7883,False,False,False,C
qwen25,MQ_0930,0.7883,True,True,False,D
qwen25,MQ_0939,0.7883,False,True,True,D
qwen25,MQ_0941,0.7883,True,False,True,D
qwen25,MQ_0948,0.7883,False,False,False,C
